"Problem_Type","Instance_Type","Objectives","Variables","Constraints","Instance_ID","Algorithm","LP_Solver","Total_Threads","Num_Non_Dom_Pts_Found","Hypervolume_Gap","Cardinality","Coverage","Uniformity","Time"
"MOKP","Kirlik",3,70,1,"3_70_5","V4","CPLEXEfficient",1,634,1.8504004,16.4513678,0.023975,3.4684543,18.479589
"MOKP","Kirlik",3,70,1,"3_70_5","V5","CPLEX",1,642,3.3596341,14.9696049,0.0282778,3.4859813,35.8387151
"MOKP","Kirlik",3,70,1,"3_70_5","V5","CPLEXEfficient",1,951,1.3977986,27.6595745,0.0208814,2.002103,50.621439
"MOKP","Kirlik",3,70,1,"3_70_5","V5","CPLEXEfficient",2,923,1.2810598,27.4696049,0.0208835,2.0682557,52.6428511
"MOKP","Kirlik",3,70,1,"3_70_5","V5","CPLEXEfficient",3,994,1.1914591,29.6352584,0.0208757,1.8631791,58.439791
"MOKP","Kirlik",3,70,1,"3_70_5","V5","CPLEXEfficient",4,991,1.3207312,29.4832827,0.0210186,1.8728557,53.688997
"MOKP","Kirlik",3,70,1,"3_70_5","V5","Clp",1,456,6.6849696,7.6367781,0.0402566,5.3311404,20.931757
"MOKP","Kirlik",3,70,1,"3_70_5","V5","GLPK",1,628,3.2522325,14.7036474,0.0274513,3.5748408,28.1998751
"MOKP","Kirlik",3,70,1,"3_70_5","V5","Gurobi",1,626,3.2942125,14.8556231,0.0280669,3.5798722,66.462255
"MOKP","Kirlik",3,70,1,"3_70_5","V5","SCIP",1,607,3.2954374,14.1717325,0.0287831,3.7215815,120.0997159
"MOKP","Kirlik",3,70,1,"3_70_6","MDLS","None",1,1,100.0,0.0,2.2623235,1443.0,3.4434991
"MOKP","Kirlik",3,70,1,"3_70_6","V1","CPLEXEfficient",1,19,19.4378666,0.4851005,0.1148629,75.5789474,0.0042689
"MOKP","Kirlik",3,70,1,"3_70_6","V2","CPLEXEfficient",1,20,17.9073694,0.6237006,0.1245479,71.7,0.0070529
"MOKP","Kirlik",3,70,1,"3_70_6","V3","CPLEXEfficient",1,71,11.1507358,2.3562024,0.0902125,19.8450704,0.048615
"MOKP","Kirlik",3,70,1,"3_70_6","V4","CPLEXEfficient",1,378,1.5886053,17.3250173,0.0262629,3.1560847,9.9172571
"MOKP","Kirlik",3,70,1,"3_70_6","V5","CPLEX",1,363,3.5032913,13.1670132,0.0332532,3.4517906,28.3357768
"MOKP","Kirlik",3,70,1,"3_70_6","V5","CPLEXEfficient",1,529,1.2261431,26.7498267,0.0249318,1.9981096,24.891746
"MOKP","Kirlik",3,70,1,"3_70_6","V5","CPLEXEfficient",2,538,1.2176573,26.957727,0.0251971,1.9591078,24.0639572
"MOKP","Kirlik",3,70,1,"3_70_6","V5","CPLEXEfficient",3,564,1.1594163,27.5814276,0.0234484,1.8528369,31.6719608
"MOKP","Kirlik",3,70,1,"3_70_6","V5","CPLEXEfficient",4,561,1.2042878,28.2744283,0.0241436,1.8449198,23.106252
"MOKP","Kirlik",3,70,1,"3_70_6","V5","Clp",1,301,6.7842828,8.7318087,0.0497887,4.3754153,31.5093479
"MOKP","Kirlik",3,70,1,"3_70_6","V5","GLPK",1,371,3.014727,15.5232155,0.0354578,3.2857143,33.6463461
"MOKP","Kirlik",3,70,1,"3_70_6","V5","Gurobi",1,369,3.6181687,14.2758143,0.0340715,3.3523035,40.7969131
"MOKP","Kirlik",3,70,1,"3_70_6","V5","SCIP",1,391,3.3875499,16.4241164,0.0339736,3.084399,121.5108159
"MOKP","Kirlik",3,70,1,"3_70_7","MDLS","None",1,1,100.0,0.0,2.9997164,1142.0,3.5552108
"MOKP","Kirlik",3,70,1,"3_70_7","V1","CPLEXEfficient",1,19,23.9869939,0.7005254,0.1278572,59.6842105,0.0043302
"MOKP","Kirlik",3,70,1,"3_70_7","V2","CPLEXEfficient",1,23,21.0324989,0.7880911,0.1167068,49.2608696,0.0065541
"MOKP","Kirlik",3,70,1,"3_70_7","V3","CPLEXEfficient",1,100,9.0610838,4.9036778,0.0703865,10.86,0.0705302
"MOKP","Kirlik",3,70,1,"3_70_7","V4","CPLEXEfficient",1,378,1.6508517,25.0437828,0.0305835,2.2645503,9.6859438
"MOKP","Kirlik",3,70,1,"3_70_7","V5","CPLEX",1,373,4.3336249,22.5043783,0.0407278,2.3726542,14.3664341
"MOKP","Kirlik",3,70,1,"3_70_7","V5","CPLEXEfficient",1,509,1.3762607,35.2014011,0.0288662,1.453831,25.106704
"MOKP","Kirlik",3,70,1,"3_70_7","V5","CPLEXEfficient",2,543,1.4009778,37.4781086,0.0300643,1.3149171,18.0805399
"MOKP","Kirlik",3,70,1,"3_70_7","V5","CPLEXEfficient",3,549,1.2127165,38.8791594,0.029041,1.2714026,17.7177808
"MOKP","Kirlik",3,70,1,"3_70_7","V5","CPLEXEfficient",4,550,1.2765218,38.7915937,0.0294802,1.2709091,13.3968241
"MOKP","Kirlik",3,70,1,"3_70_7","V5","Clp",1,289,7.4537466,15.061296,0.0543587,3.3564014,11.1874781
"MOKP","Kirlik",3,70,1,"3_70_7","V5","GLPK",1,321,5.5608203,18.1260946,0.04481,2.9127726,12.5223079
"MOKP","Kirlik",3,70,1,"3_70_7","V5","Gurobi",1,374,4.4684066,22.854641,0.0418053,2.355615,40.3423498
"MOKP","Kirlik",3,70,1,"3_70_7","V5","SCIP",1,383,4.4594135,22.2416813,0.0409555,2.3185379,105.80462
"MOKP","Kirlik",3,70,1,"3_70_8","MDLS","None",1,1,100.0,0.0,3.1998348,1935.0,3.520942
"MOKP","Kirlik",3,70,1,"3_70_8","V1","CPLEXEfficient",1,20,25.1039974,0.3617571,0.1425783,96.4,0.0040362
"MOKP","Kirlik",3,70,1,"3_70_8","V2","CPLEXEfficient",1,25,22.3833483,0.4651163,0.1312108,77.04,0.007093
"MOKP","Kirlik",3,70,1,"3_70_8","V3","CPLEXEfficient",1,80,10.0682257,2.4806202,0.0842085,23.5875,0.057677
"MOKP","Kirlik",3,70,1,"3_70_8","V4","CPLEXEfficient",1,453,1.9182153,13.6434109,0.0262087,3.6887417,13.074475
"MOKP","Kirlik",3,70,1,"3_70_8","V5","CPLEX",1,550,3.8997356,15.5555556,0.0311593,2.9709091,21.5216269
"MOKP","Kirlik",3,70,1,"3_70_8","V5","CPLEXEfficient",1,821,1.2525618,30.5426357,0.0218463,1.637028,46.0111408
"MOKP","Kirlik",3,70,1,"3_70_8","V5","CPLEXEfficient",2,819,1.1299908,30.4909561,0.02292,1.6422466,36.6109738
"MOKP","Kirlik",3,70,1,"3_70_8","V5","CPLEXEfficient",3,825,1.2285901,30.129199,0.0222699,1.6387879,38.320802
"MOKP","Kirlik",3,70,1,"3_70_8","V5","CPLEXEfficient",4,900,1.1175294,32.9198966,0.0211792,1.4422222,30.5737281
"MOKP","Kirlik",3,70,1,"3_70_8","V5","Clp",1,328,7.5704504,7.4935401,0.0436466,5.4573171,14.0344379
"MOKP","Kirlik",3,70,1,"3_70_8","V5","GLPK",1,598,4.3727637,16.3824289,0.0289042,2.7056856,24.995229
"MOKP","Kirlik",3,70,1,"3_70_8","V5","Gurobi",1,546,3.9139489,15.1937984,0.0313136,3.0054945,55.557478
"MOKP","Kirlik",3,70,1,"3_70_8","V5","SCIP",1,581,3.7389405,16.2273902,0.0295523,2.7900172,120.0851469
"MOKP","Kirlik",3,70,1,"3_70_9","MDLS","None",1,1,100.0,0.0,2.1902314,2161.0,3.5950921
"MOKP","Kirlik",3,70,1,"3_70_9","V1","CPLEXEfficient",1,21,22.5268276,0.4627487,0.136612,102.4285714,0.004061
"MOKP","Kirlik",3,70,1,"3_70_9","V2","CPLEXEfficient",1,27,23.742683,0.2776492,0.1250547,79.8148148,0.010942
"MOKP","Kirlik",3,70,1,"3_70_9","V3","CPLEXEfficient",1,71,14.173847,1.5733457,0.093836,29.9577465,0.05037
"MOKP","Kirlik",3,70,1,"3_70_9","V4","CPLEXEfficient",1,593,1.7185865,18.7413235,0.0250334,2.9612142,14.545397
"MOKP","Kirlik",3,70,1,"3_70_9","V5","CPLEX",1,638,2.7551978,19.5279963,0.0285657,2.7257053,24.4558048
"MOKP","Kirlik",3,70,1,"3_70_9","V5","CPLEXEfficient",1,911,1.0974912,32.5312355,0.0209462,1.6004391,48.7311358
"MOKP","Kirlik",3,70,1,"3_70_9","V5","CPLEXEfficient",2,955,1.0759612,35.0300787,0.0211498,1.4701571,28.091486
"MOKP","Kirlik",3,70,1,"3_70_9","V5","CPLEXEfficient",3,999,1.1959337,36.6959741,0.0207257,1.3693694,34.8557689
"MOKP","Kirlik",3,70,1,"3_70_9","V5","CPLEXEfficient",4,1048,1.0550395,38.4081444,0.0207116,1.2700382,34.9001079
"MOKP","Kirlik",3,70,1,"3_70_9","V5","Clp",1,737,6.4446544,17.6770014,0.033306,2.4138399,35.3727012
"MOKP","Kirlik",3,70,1,"3_70_9","V5","GLPK",1,692,2.3913294,22.0731143,0.0271783,2.433526,35.5833001
"MOKP","Kirlik",3,70,1,"3_70_9","V5","Gurobi",1,745,2.5388874,21.9342897,0.0274033,2.2644295,73.216331
"MOKP","Kirlik",3,70,1,"3_70_9","V5","SCIP",1,635,2.7999488,18.6487737,0.0280734,2.7685039,120.0577788
"MOKP","Kirlik",3,80,1,"3_80_1","MDLS","None",1,735,45.0301336,0.0,0.2067812,1.8816327,5.058326
"MOKP","Kirlik",3,80,1,"3_80_1","V1","CPLEXEfficient",1,19,20.638258,0.5784526,0.1320348,72.3684211,0.004998
"MOKP","Kirlik",3,80,1,"3_80_1","V2","CPLEXEfficient",1,25,17.306854,0.6507592,0.10774,54.96,0.0077488
"MOKP","Kirlik",3,80,1,"3_80_1","V3","CPLEXEfficient",1,101,9.9170158,3.0368764,0.0728803,13.2772277,0.1312139
"MOKP","Kirlik",3,80,1,"3_80_1","V4","CPLEXEfficient",1,394,1.5368797,18.3658713,0.0293404,2.8654822,11.453002
"MOKP","Kirlik",3,80,1,"3_80_1","V5","CPLEX",1,391,3.1314112,17.6428055,0.0350573,2.9130435,39.3885069
"MOKP","Kirlik",3,80,1,"3_80_1","V5","CPLEXEfficient",1,537,1.3963107,28.8503254,0.0304131,1.8324022,40.3032401
"MOKP","Kirlik",3,80,1,"3_80_1","V5","CPLEXEfficient",2,577,1.2634703,32.1041215,0.029253,1.627383,22.4629679
"MOKP","Kirlik",3,80,1,"3_80_1","V5","CPLEXEfficient",3,588,1.2032206,31.670282,0.0277873,1.6071429,30.302561
"MOKP","Kirlik",3,80,1,"3_80_1","V5","CPLEXEfficient",4,568,1.2780009,31.7425886,0.0299246,1.6619718,29.141758
"MOKP","Kirlik",3,80,1,"3_80_1","V5","Clp",1,315,7.2533104,12.1475054,0.0523588,3.8571429,22.3983791
"MOKP","Kirlik",3,80,1,"3_80_1","V5","GLPK",1,430,3.2420346,19.45047,0.0360095,2.5906977,25.5797439
"MOKP","Kirlik",3,80,1,"3_80_1","V5","Gurobi",1,395,3.4076764,16.7751265,0.0362842,2.9139241,45.6074119
"MOKP","Kirlik",3,80,1,"3_80_1","V5","SCIP",1,393,3.1321178,17.3535792,0.03461,2.9083969,120.0455039
"MOKP","Kirlik",3,80,1,"3_80_10","MDLS","None",1,624,38.5066522,0.0,0.1562078,2.6137821,4.9195149
"MOKP","Kirlik",3,80,1,"3_80_10","V1","CPLEXEfficient",1,23,17.9515797,0.6131208,0.1162956,70.4782609,0.004509
"MOKP","Kirlik",3,80,1,"3_80_10","V2","CPLEXEfficient",1,28,13.8525839,0.5518087,0.0851303,57.9285714,0.0076869
"MOKP","Kirlik",3,80,1,"3_80_10","V3","CPLEXEfficient",1,55,10.4218828,1.7780503,0.0881317,29.1272727,0.055918
"MOKP","Kirlik",3,80,1,"3_80_10","V4","CPLEXEfficient",1,467,1.4199868,19.9264255,0.023244,2.7965739,14.2478199
"MOKP","Kirlik",3,80,1,"3_80_10","V5","CPLEX",1,409,2.9500626,15.63458,0.0299326,3.3643032,17.429611
"MOKP","Kirlik",3,80,1,"3_80_10","V5","CPLEXEfficient",1,633,1.1126039,30.0429185,0.0222413,1.8025276,43.3420219
"MOKP","Kirlik",3,80,1,"3_80_10","V5","CPLEXEfficient",2,669,1.0708027,31.9435929,0.021186,1.6591928,42.0482709
"MOKP","Kirlik",3,80,1,"3_80_10","V5","CPLEXEfficient",3,659,1.0818391,31.3917842,0.0216427,1.6980273,36.1097589
"MOKP","Kirlik",3,80,1,"3_80_10","V5","CPLEXEfficient",4,606,1.2621914,28.939301,0.0238818,1.9125413,24.5945241
"MOKP","Kirlik",3,80,1,"3_80_10","V5","Clp",1,390,3.6817315,15.0214592,0.031522,3.5538462,26.2421851
"MOKP","Kirlik",3,80,1,"3_80_10","V5","GLPK",1,441,2.6333928,17.6578786,0.0293356,3.0453515,49.4213171
"MOKP","Kirlik",3,80,1,"3_80_10","V5","Gurobi",1,424,2.9321696,15.9411404,0.0280549,3.2334906,50.2687728
"MOKP","Kirlik",3,80,1,"3_80_10","V5","SCIP",1,422,2.962827,16.9834457,0.0298863,3.2085308,120.004952
"MOKP","Kirlik",3,80,1,"3_80_2","MDLS","None",1,59,36.3536924,0.0,0.1466939,39.9491525,4.347887
"MOKP","Kirlik",3,80,1,"3_80_2","V1","CPLEXEfficient",1,23,18.9508506,0.2121341,0.0988788,102.2608696,0.0049961
"MOKP","Kirlik",3,80,1,"3_80_2","V2","CPLEXEfficient",1,23,17.2269927,0.3394145,0.1048798,102.1304348,0.008496
"MOKP","Kirlik",3,80,1,"3_80_2","V3","CPLEXEfficient",1,110,8.5950019,2.0789139,0.0604572,20.9818182,0.0838189
"MOKP","Kirlik",3,80,1,"3_80_2","V4","CPLEXEfficient",1,610,1.3645965,17.2677132,0.0205915,3.1967213,17.583493
"MOKP","Kirlik",3,80,1,"3_80_2","V5","CPLEX",1,596,2.4410149,15.1887993,0.0251391,3.3540268,38.035048
"MOKP","Kirlik",3,80,1,"3_80_2","V5","CPLEXEfficient",1,830,1.2231515,26.4743318,0.0197094,2.0879518,79.2091219
"MOKP","Kirlik",3,80,1,"3_80_2","V5","CPLEXEfficient",2,852,1.1444693,27.4501485,0.0195239,2.0070423,59.1337481
"MOKP","Kirlik",3,80,1,"3_80_2","V5","CPLEXEfficient",3,892,1.194495,28.468392,0.0195638,1.8901345,41.4457529
"MOKP","Kirlik",3,80,1,"3_80_2","V5","CPLEXEfficient",4,896,1.1295932,28.7653797,0.0195396,1.8738839,40.1825628
"MOKP","Kirlik",3,80,1,"3_80_2","V5","Clp",1,575,4.4371525,14.2978362,0.0350569,3.5130435,35.427597
"MOKP","Kirlik",3,80,1,"3_80_2","V5","GLPK",1,600,2.6755802,15.0615189,0.0258614,3.3366667,40.218179
"MOKP","Kirlik",3,80,1,"3_80_2","V5","Gurobi",1,634,2.3967979,15.9949088,0.0246424,3.1230284,69.8348031
"MOKP","Kirlik",3,80,1,"3_80_2","V5","SCIP",1,614,2.4622636,15.8252015,0.025445,3.2312704,120.0763481
"MOKP","Kirlik",3,80,1,"3_80_3","MDLS","None",1,1059,48.3519357,0.0,0.2140684,2.374882,5.306535
"MOKP","Kirlik",3,80,1,"3_80_3","V1","CPLEXEfficient",1,25,20.2869541,0.3180915,0.116478,100.28,0.0047159
"MOKP","Kirlik",3,80,1,"3_80_3","V2","CPLEXEfficient",1,25,18.9811539,0.27833,0.1178158,100.32,0.008893
"MOKP","Kirlik",3,80,1,"3_80_3","V3","CPLEXEfficient",1,135,10.2722444,1.471173,0.0770952,18.3555556,0.104728
"MOKP","Kirlik",3,80,1,"3_80_3","V4","CPLEXEfficient",1,634,1.63148,14.6322068,0.0239059,3.3864353,21.0859511
"MOKP","Kirlik",3,80,1,"3_80_3","V5","CPLEX",1,607,3.304772,15.3479125,0.0316594,3.5074135,37.2286148
"MOKP","Kirlik",3,80,1,"3_80_3","V5","CPLEXEfficient",1,892,1.3981906,24.612326,0.0227392,2.1255605,64.0637059
"MOKP","Kirlik",3,80,1,"3_80_3","V5","CPLEXEfficient",2,918,1.314692,26.0039761,0.022391,2.0272331,34.3315551
"MOKP","Kirlik",3,80,1,"3_80_3","V5","CPLEXEfficient",3,932,1.3348736,26.1232604,0.0224324,1.9935622,38.1690111
"MOKP","Kirlik",3,80,1,"3_80_3","V5","CPLEXEfficient",4,922,1.3320264,26.4015905,0.0220834,2.0075922,39.4362791
"MOKP","Kirlik",3,80,1,"3_80_3","V5","Clp",1,472,8.1301689,11.4115308,0.054925,4.720339,33.186131
"MOKP","Kirlik",3,80,1,"3_80_3","V5","GLPK",1,580,3.7846299,13.7972167,0.0323993,3.737931,31.803936
"MOKP","Kirlik",3,80,1,"3_80_3","V5","Gurobi",1,604,3.2173714,15.0695825,0.0310057,3.5364238,79.4287581
"MOKP","Kirlik",3,80,1,"3_80_3","V5","SCIP",1,579,3.5164802,14.473161,0.032261,3.7150259,120.086549
"MOKP","Kirlik",3,80,1,"3_80_4","MDLS","None",1,438,60.1614891,0.0,0.2871013,3.8744292,4.663568
"MOKP","Kirlik",3,80,1,"3_80_4","V1","CPLEXEfficient",1,20,18.801322,0.4714202,0.124285,84.45,0.0045059
"MOKP","Kirlik",3,80,1,"3_80_4","V2","CPLEXEfficient",1,25,18.6924989,0.4714202,0.1148104,67.56,0.0072172
"MOKP","Kirlik",3,80,1,"3_80_4","V3","CPLEXEfficient",1,67,9.3888737,2.2392457,0.0903917,24.761194,0.0638931
"MOKP","Kirlik",3,80,1,"3_80_4","V4","CPLEXEfficient",1,514,1.2759352,21.2728344,0.0276965,2.5992218,14.83622
"MOKP","Kirlik",3,80,1,"3_80_4","V5","CPLEX",1,550,3.2310611,21.5085445,0.0326082,2.4218182,43.124074
"MOKP","Kirlik",3,80,1,"3_80_4","V5","CPLEXEfficient",1,695,0.9913816,31.2315852,0.0249258,1.6791367,54.0549841
"MOKP","Kirlik",3,80,1,"3_80_4","V5","CPLEXEfficient",2,754,1.0023185,34.2368886,0.0260031,1.4801061,66.4048331
"MOKP","Kirlik",3,80,1,"3_80_4","V5","CPLEXEfficient",3,739,0.9375022,34.3547437,0.0259805,1.5074425,45.4493339
"MOKP","Kirlik",3,80,1,"3_80_4","V5","CPLEXEfficient",4,752,1.0456455,35.2386565,0.0261149,1.4614362,53.8865528
"MOKP","Kirlik",3,80,1,"3_80_4","V5","Clp",1,466,6.2817163,15.7336476,0.0535197,3.0686695,28.9046419
"MOKP","Kirlik",3,80,1,"3_80_4","V5","GLPK",1,562,2.3882116,22.8049499,0.0321137,2.3309609,54.3836322
"MOKP","Kirlik",3,80,1,"3_80_4","V5","Gurobi",1,470,3.15101,18.9157336,0.0336272,2.9276596,98.170274
"MOKP","Kirlik",3,80,1,"3_80_4","V5","SCIP",1,555,3.2774709,22.1567472,0.0335757,2.3801802,120.0643089
"MOKP","Kirlik",3,80,1,"3_80_5","MDLS","None",1,770,2.3126396,28.3798883,0.025099,1.6649351,5.4342649
"MOKP","Kirlik",3,80,1,"3_80_5","V1","CPLEXEfficient",1,21,19.8924371,0.5586592,0.1394156,84.7619048,0.003933
"MOKP","Kirlik",3,80,1,"3_80_5","V2","CPLEXEfficient",1,24,23.114619,0.1675978,0.1246295,74.4583333,0.0072989
"MOKP","Kirlik",3,80,1,"3_80_5","V3","CPLEXEfficient",1,112,7.8261375,2.9050279,0.0749104,15.5178571,0.0933449
"MOKP","Kirlik",3,80,1,"3_80_5","V4","CPLEXEfficient",1,533,1.5606161,21.5083799,0.0278525,2.6360225,14.9427619
"MOKP","Kirlik",3,80,1,"3_80_5","V5","CPLEX",1,520,2.5746011,18.7709497,0.0310226,2.7961538,32.624692
"MOKP","Kirlik",3,80,1,"3_80_5","V5","CPLEXEfficient",1,720,1.0757097,31.6201117,0.0248117,1.7,49.1785729
"MOKP","Kirlik",3,80,1,"3_80_5","V5","CPLEXEfficient",2,708,1.127472,30.7821229,0.0250111,1.75,23.0605738
"MOKP","Kirlik",3,80,1,"3_80_5","V5","CPLEXEfficient",3,763,1.0190417,33.5195531,0.0237951,1.559633,31.812799
"MOKP","Kirlik",3,80,1,"3_80_5","V5","CPLEXEfficient",4,710,1.2714054,30.8938547,0.0269138,1.7422535,23.9498739
"MOKP","Kirlik",3,80,1,"3_80_5","V5","Clp",1,321,5.8792155,10.0558659,0.0607937,5.0155763,13.0034559
"MOKP","Kirlik",3,80,1,"3_80_5","V5","GLPK",1,531,2.3017403,19.8324022,0.0298005,2.7024482,25.4101298
"MOKP","Kirlik",3,80,1,"3_80_5","V5","Gurobi",1,490,2.7926085,17.5418994,0.0328444,3.0122449,57.6547041
"MOKP","Kirlik",3,80,1,"3_80_5","V5","SCIP",1,511,2.7122663,18.3798883,0.0310379,2.8590998,120.0822301
"MOKP","Kirlik",3,80,1,"3_80_6","MDLS","None",1,1077,66.6586378,0.0,0.3528941,3.0473538,5.013617
"MOKP","Kirlik",3,80,1,"3_80_6","V1","CPLEXEfficient",1,22,24.1880081,0.2132846,0.1275909,148.8636364,0.005126
"MOKP","Kirlik",3,80,1,"3_80_6","V2","CPLEXEfficient",1,28,18.8376496,0.3046923,0.1135511,116.8571429,0.0071762
"MOKP","Kirlik",3,80,1,"3_80_6","V3","CPLEXEfficient",1,75,15.8608972,1.0054845,0.1190209,43.32,0.0540512
"MOKP","Kirlik",3,80,1,"3_80_6","V4","CPLEXEfficient",1,638,1.6854887,12.7361365,0.0216705,4.4890282,17.2743182
"MOKP","Kirlik",3,80,1,"3_80_6","V5","CPLEX",1,801,3.3384594,10.0243754,0.0255543,3.6866417,89.8550251
"MOKP","Kirlik",3,80,1,"3_80_6","V5","CPLEXEfficient",1,1041,1.1799917,21.6331505,0.0185563,2.4707012,64.9764822
"MOKP","Kirlik",3,80,1,"3_80_6","V5","CPLEXEfficient",2,1088,1.1310542,23.2480195,0.0182957,2.3152574,66.0586891
"MOKP","Kirlik",3,80,1,"3_80_6","V5","CPLEXEfficient",3,1180,1.0770032,24.527727,0.0179298,2.0991525,64.4491649
"MOKP","Kirlik",3,80,1,"3_80_6","V5","CPLEXEfficient",4,1164,1.2909385,23.6136502,0.0186867,2.1537801,91.938096
"MOKP","Kirlik",3,80,1,"3_80_6","V5","Clp",1,758,5.9815737,6.337599,0.0324975,4.055409,59.6734481
"MOKP","Kirlik",3,80,1,"3_80_6","V5","GLPK",1,771,3.1436526,10.6642291,0.0246532,3.8028534,54.9402261
"MOKP","Kirlik",3,80,1,"3_80_6","V5","Gurobi",1,757,3.0272833,10.7556368,0.0248129,3.8692206,96.2307699
"MOKP","Kirlik",3,80,1,"3_80_6","V5","SCIP",1,729,3.1673284,11.1212675,0.0250982,4.0013717,120.143656
"MOKP","Kirlik",3,80,1,"3_80_7","MDLS","None",1,197,9.8379202,0.5538462,0.0488483,16.4060914,5.098804
"MOKP","Kirlik",3,80,1,"3_80_7","V1","CPLEXEfficient",1,23,20.5009387,0.2461538,0.1119896,140.9565217,0.0051711
"MOKP","Kirlik",3,80,1,"3_80_7","V2","CPLEXEfficient",1,33,14.7959069,0.3384615,0.0889352,98.1515152,0.0081689
"MOKP","Kirlik",3,80,1,"3_80_7","V3","CPLEXEfficient",1,79,13.0189228,1.1692308,0.0834068,40.6582278,0.0629809
"MOKP","Kirlik",3,80,1,"3_80_7","V4","CPLEXEfficient",1,707,1.4626319,14.6153846,0.0211115,3.9250354,19.142688
"MOKP","Kirlik",3,80,1,"3_80_7","V5","CPLEX",1,736,2.6638914,12.2769231,0.0247409,3.8736413,53.8583441
"MOKP","Kirlik",3,80,1,"3_80_7","V5","CPLEXEfficient",1,997,1.1807689,21.9692308,0.0196091,2.5436309,61.3366468
"MOKP","Kirlik",3,80,1,"3_80_7","V5","CPLEXEfficient",2,1105,1.0952077,23.6,0.0182502,2.2470588,58.114819
"MOKP","Kirlik",3,80,1,"3_80_7","V5","CPLEXEfficient",3,1103,1.1015237,23.9076923,0.0185341,2.2420671,56.065547
"MOKP","Kirlik",3,80,1,"3_80_7","V5","CPLEXEfficient",4,1164,1.0478393,24.7692308,0.0182317,2.1005155,45.417995
"MOKP","Kirlik",3,80,1,"3_80_7","V5","Clp",1,430,7.5381592,4.9230769,0.0502372,7.1860465,30.0033641
"MOKP","Kirlik",3,80,1,"3_80_7","V5","GLPK",1,692,2.7553844,11.6,0.0253013,4.1517341,51.3154268
"MOKP","Kirlik",3,80,1,"3_80_7","V5","Gurobi",1,719,2.5192024,11.8461538,0.024912,3.984701,98.816107
"MOKP","Kirlik",3,80,1,"3_80_7","V5","SCIP",1,646,2.9084116,11.5692308,0.0269151,4.4489164,120.0843599
"MOKP","Kirlik",3,80,1,"3_80_8","MDLS","None",1,1045,20.987139,0.0,0.0803578,3.1722488,5.077255
"MOKP","Kirlik",3,80,1,"3_80_8","V1","CPLEXEfficient",1,22,14.9496671,0.361991,0.1028396,150.1363636,0.0040889
"MOKP","Kirlik",3,80,1,"3_80_8","V2","CPLEXEfficient",1,30,14.5211541,0.2111614,0.0921402,110.2666667,0.009078
"MOKP","Kirlik",3,80,1,"3_80_8","V3","CPLEXEfficient",1,73,11.1484502,1.0859729,0.0899988,44.9178082,0.0631521
"MOKP","Kirlik",3,80,1,"3_80_8","V4","CPLEXEfficient",1,714,1.0609054,14.147813,0.0194699,3.9859944,21.5608671
"MOKP","Kirlik",3,80,1,"3_80_8","V5","CPLEX",1,786,2.0657521,14.6907994,0.0240016,3.5979644,50.0925741
"MOKP","Kirlik",3,80,1,"3_80_8","V5","CPLEXEfficient",1,1122,0.8356604,25.0678733,0.0176566,2.2139037,118.2186742
"MOKP","Kirlik",3,80,1,"3_80_8","V5","CPLEXEfficient",2,1121,0.8611553,25.4600302,0.018054,2.2042819,64.125519
"MOKP","Kirlik",3,80,1,"3_80_8","V5","CPLEXEfficient",3,1142,0.8412393,25.6108597,0.0183774,2.1593695,67.205126
"MOKP","Kirlik",3,80,1,"3_80_8","V5","CPLEXEfficient",4,1185,0.7598114,26.907994,0.0176135,2.0447257,58.848978
"MOKP","Kirlik",3,80,1,"3_80_8","V5","Clp",1,573,4.7754401,7.9034691,0.0344436,5.3280977,41.815151
"MOKP","Kirlik",3,80,1,"3_80_8","V5","GLPK",1,836,1.7687716,15.3242836,0.0224208,3.3576555,60.9199769
"MOKP","Kirlik",3,80,1,"3_80_8","V5","Gurobi",1,781,2.0592049,14.2081448,0.023794,3.6414853,103.1999381
"MOKP","Kirlik",3,80,1,"3_80_8","V5","SCIP",1,704,2.0627817,13.4238311,0.0237682,4.0767045,120.124815
"MOKP","Kirlik",3,80,1,"3_80_9","MDLS","None",1,85,35.5988385,0.0575374,0.1619732,20.4352941,4.6500001
"MOKP","Kirlik",3,80,1,"3_80_9","V1","CPLEXEfficient",1,20,15.4234479,0.6329114,0.1232608,86.35,0.0044732
"MOKP","Kirlik",3,80,1,"3_80_9","V2","CPLEXEfficient",1,18,20.0177196,0.5178366,0.1318164,96.0555556,0.007019
"MOKP","Kirlik",3,80,1,"3_80_9","V3","CPLEXEfficient",1,87,9.6389149,2.4165708,0.0733328,19.4942529,0.0946469
"MOKP","Kirlik",3,80,1,"3_80_9","V4","CPLEXEfficient",1,436,1.6347739,18.296893,0.0300808,3.2568807,12.939126
"MOKP","Kirlik",3,80,1,"3_80_9","V5","CPLEX",1,481,2.3154263,18.2393556,0.0317073,2.954262,25.1540241
"MOKP","Kirlik",3,80,1,"3_80_9","V5","CPLEXEfficient",1,671,1.1201529,30.6674338,0.02668,1.7958271,56.1628671
"MOKP","Kirlik",3,80,1,"3_80_9","V5","CPLEXEfficient",2,653,1.224706,29.1139241,0.0256781,1.8866769,22.3490429
"MOKP","Kirlik",3,80,1,"3_80_9","V5","CPLEXEfficient",3,653,1.262652,28.9988493,0.0278126,1.8897397,26.894814
